Channel2		00:00:00.000	0.0	00:00:01.360	1.36	00:00:01.360	1.36	hello?
Channel2		00:00:02.080	2.08	00:00:03.560	3.56	00:00:01.480	1.48	okay hey give me a bit
Channel2		00:00:03.940	3.94	00:00:09.520	9.52	00:00:05.580	5.58	uh it's October eight ten thirty game number eighteen sync with 
Channel2		00:00:09.800	9.8	00:00:10.140	10.14	00:00:00.340	0.34	up
Channel2		00:00:10.560	10.56	00:00:11.080	11.08	00:00:00.520	0.52	up
Channel2		00:00:11.360	11.36	00:00:11.480	11.48	00:00:00.120	0.12	up
Channel2		00:00:12.040	12.04	00:00:19.180	19.18	00:00:07.140	7.14	okay alright sorry it's  i i had to do some things hello hey what's your name?
Channel2		00:00:20.680	20.68	00:00:21.840	21.84	00:00:01.160	1.16	can i just call you Carlos
Channel2		00:00:22.060	22.06	00:00:22.160	22.16	00:00:00.100	0.1	xx
Channel2		00:00:22.400	22.4	00:00:25.700	25.7	00:00:03.300	3.3	cool [laugh] hey carlos have you played this game before?
Channel2		00:00:27.500	27.5	00:00:29.540	29.54	00:00:02.040	2.04	[nl] you're pretty bad at games in general? 
Channel2		00:00:29.800	29.8	00:00:36.300	36.3	00:00:06.500	6.5	oh god alright  so it's called fire boy and water girl and then you have an option do you wanna be fire boy or you wanna be water girl
Channel2		00:00:37.880	37.88	00:00:42.000	42.0	00:00:04.120	4.12	you wanna do ????  alright so you're gonna use the arrow keys to move up left and right 
Channel2		00:00:42.260	42.26	00:00:42.600	42.6	00:00:00.340	0.34	xx
Channel2		00:00:42.820	42.82	00:00:42.940	42.94	00:00:00.120	0.12	xx
Channel2		00:00:43.840	43.84	00:00:44.820	44.82	00:00:00.980	0.98	left right and jump
Channel2		00:00:45.140	45.14	00:00:45.820	45.82	00:00:00.680	0.68	xx
Channel2		00:00:46.220	46.22	00:00:46.400	46.4	00:00:00.180	0.18	yeah
Channel2		00:00:46.840	46.84	00:00:47.620	47.62	00:00:00.780	0.78	alright you got em
Channel2		00:00:47.960	47.96	00:00:51.820	51.82	00:00:03.860	3.86	alright so the [nl] the main thing of this game we have to get to those doors in the top right
Channel2		00:00:52.040	52.04	00:00:52.340	52.34	00:00:00.300	0.3	xx
Channel2		00:00:52.780	52.78	00:00:54.460	54.46	00:00:01.680	1.68	you see them so we just have to go up there
Channel2		00:00:55.060	55.06	00:01:01.960	61.96	00:00:06.900	6.9	so since your fire boy you could walk through the little red water and since i but you have to avoid the blue water
Channel2		00:01:02.220	62.22	00:01:04.600	64.6	00:00:02.380	2.38	you have to jump over it and it's the opposite for me
Channel2		00:01:05.100	65.1	00:01:05.340	65.34	00:00:00.240	0.24	xx
Channel2		00:01:05.700	65.7	00:01:05.820	65.82	00:00:00.120	0.12	alright
Channel2		00:01:06.060	66.06	00:01:08.060	68.06	00:00:02.000	2.0	so let's move on
Channel2		00:01:11.380	71.38	00:01:11.800	71.8	00:00:00.420	0.42	jump
Channel2		00:01:12.220	72.22	00:01:16.160	76.16	00:00:03.940	3.94	[nl] ah [laugh] jump over the no [laugh] alright
Channel2		00:01:16.880	76.88	00:01:17.820	77.82	00:00:00.940	0.94	yo[[u]] you gotta retry
Channel2		00:01:19.580	79.58	00:01:19.680	79.68	00:00:00.100	0.1	xx
Channel2		00:01:20.740	80.74	00:01:21.560	81.56	00:00:00.820	0.82	yeah there you go
Channel2		00:01:21.960	81.96	00:01:26.720	86.72	00:00:04.760	4.76	alright and for this green water none of us can touch it so you have to jump over it too [nl] careful
Channel2		00:01:27.140	87.14	00:01:27.220	87.22	00:00:00.080	0.08	xx
Channel2		00:01:27.920	87.92	00:01:28.520	88.52	00:00:00.600	0.6	[nl]
Channel2		00:01:30.000	90.0	00:01:30.300	90.3	00:00:00.300	0.3	[nl]
Channel2		00:01:31.660	91.66	00:01:35.040	95.04	00:00:03.380	3.38	alright so you jump over that too yeah there you go you just get a little running start
Channel2		00:01:35.280	95.28	00:01:35.400	95.4	00:00:00.120	0.12	xx
Channel2		00:01:35.680	95.68	00:01:35.740	95.74	00:00:00.060	0.06	xx
Channel2		00:01:36.160	96.16	00:01:42.820	102.82	00:00:06.660	6.66	it's uh okay so with this these are levers that like move things around the stage so it moves it corresponding to the colors so you see how it's gold
Channel2		00:01:43.320	103.32	00:01:44.300	104.3	00:00:00.980	0.98	it moves the gold like
Channel2		00:01:44.620	104.62	00:01:45.080	105.08	00:00:00.460	0.46	ledge 
Channel2		00:01:46.300	106.3	00:01:47.120	107.12	00:00:00.820	0.82	nah you can jump over it yeah
Channel2		00:01:47.460	107.46	00:01:51.680	111.68	00:00:04.220	4.22	and then the same thing with buttons but the buttons don't stay still like the levers someone has to actually stay and push them
Channel2		00:01:52.280	112.28	00:01:52.340	112.34	00:00:00.060	0.06	xx
Channel2		00:01:52.980	112.98	00:01:53.100	113.1	00:00:00.120	0.12	xx
Channel2		00:01:53.880	113.88	00:01:55.780	115.78	00:00:01.900	1.9	so here i'll push this so you can go up
Channel2		00:01:56.960	116.96	00:01:58.000	118.0	00:00:01.040	1.04	so you see how the
