default		00:00:08.993	8.993	00:00:09.125	9.125	00:00:00.132	0.132	up1
default		00:16:48.320	1008.32	00:16:51.280	1011.28	00:00:02.960	2.96	
Channel2		00:00:00.000	0.0	00:00:03.820	3.82	00:00:03.820	3.82	alright uh October six twelve thirty seven
Channel2		00:00:04.040	4.04	00:00:06.860	6.86	00:00:02.820	2.82	game number sixteen
Channel2		00:00:07.500	7.5	00:00:13.260	13.26	00:00:05.760	5.76	-[s]yncying with up up up alright hello hey what's your name?
Channel2		00:00:13.520	13.52	00:00:18.000	18.0	00:00:04.480	4.48	Fransisco? alright Fransisco have you played this game before?
Channel2		00:00:22.320	22.32	00:00:24.320	24.32	00:00:02.000	2.0	oh alright then
Channel2		00:00:24.780	24.78	00:00:31.680	31.68	00:00:06.900	6.9	[laugh] alright well it's well in this game you have an oppotion to be fire boy or water girl which one do you wanna be?
Channel2		00:00:33.000	33.0	00:00:33.220	33.22	00:00:00.220	0.22	xx
Channel2		00:00:34.560	34.56	00:00:34.640	34.64	00:00:00.080	0.08	xx
Channel2		00:00:34.880	34.88	00:00:35.640	35.64	00:00:00.760	0.76	xx
Channel2		00:00:36.120	36.12	00:00:37.260	37.26	00:00:01.140	1.14	it's up to you man
Channel2		00:00:37.720	37.72	00:00:38.020	38.02	00:00:00.300	0.3	xx
Channel2		00:00:42.260	42.26	00:00:44.400	44.4	00:00:02.140	2.14	alright she's the one that uses a w and d
Channel2		00:00:44.640	44.64	00:00:45.260	45.26	00:00:00.620	0.62	xx
Channel2		00:00:46.560	46.56	00:00:48.260	48.26	00:00:01.700	1.7	alright then you can use the arrow keys that's fine
Channel2		00:00:48.500	48.5	00:00:52.220	52.22	00:00:03.720	3.72	alright so the point of the game is we have to get to those doors in the top right
Channel2		00:00:52.500	52.5	00:00:53.140	53.14	00:00:00.640	0.64	xx
Channel2		00:00:53.640	53.64	00:00:54.440	54.44	00:00:00.800	0.8	you see them?
Channel2		00:00:54.840	54.84	00:01:06.260	66.26	00:00:11.420	11.42	yeah we should pick up the diamonds they'll give you actually extra points so then since you're fireboy you can you can walk straight through the through the red water but you can't touch the blue water you have to jump over that
Channel2		00:01:06.520	66.52	00:01:07.120	67.12	00:00:00.600	0.6	xx
Channel2		00:01:07.780	67.78	00:01:08.600	68.6	00:00:00.820	0.82	alright
Channel2		00:01:09.060	69.06	00:01:10.300	70.3	00:00:01.240	1.24	you wanna go ahead come over here
Channel2		00:01:10.740	70.74	00:01:11.080	71.08	00:00:00.340	0.34	xx
Channel2		00:01:12.620	72.62	00:01:14.180	74.18	00:00:01.560	1.56	ok that's fine
Channel2		00:01:14.440	74.44	00:01:14.500	74.5	00:00:00.060	0.06	xx
Channel2		00:01:15.160	75.16	00:01:15.600	75.6	00:00:00.440	0.44	xx
Channel2		00:01:17.580	77.58	00:01:17.720	77.72	00:00:00.140	0.14	xx
Channel2		00:01:22.760	82.76	00:01:22.820	82.82	00:00:00.060	0.06	xx
Channel2		00:01:23.060	83.06	00:01:23.120	83.12	00:00:00.060	0.06	xx
Channel2		00:01:23.360	83.36	00:01:23.460	83.46	00:00:00.100	0.1	xx
Channel2		00:01:25.140	85.14	00:01:25.200	85.2	00:00:00.060	0.06	xx
Channel2		00:01:27.440	87.44	00:01:29.000	89.0	00:00:01.560	1.56	correct
Channel2		00:01:31.100	91.1	00:01:33.580	93.58	00:00:02.480	2.48	yeah you got left up and right
Channel2		00:01:33.880	93.88	00:01:34.120	94.12	00:00:00.240	0.24	xx
Channel2		00:01:34.400	94.4	00:01:41.420	101.42	00:00:07.020	7.02	yeah so you have to jump over the blue one [nl] [laugh] it's alright alright we'll go again
Channel2		00:01:44.640	104.64	00:01:49.140	109.14	00:00:04.500	4.5	there you go alright and that green water none of us can touch, so you can't touch it and I can't touch it either
Channel2		00:01:49.840	109.84	00:01:50.060	110.06	00:00:00.220	0.22	[nl]
Channel2		00:01:50.280	110.28	00:01:50.340	110.34	00:00:00.060	0.06	xx
Channel2		00:01:50.860	110.86	00:01:52.560	112.56	00:00:01.700	1.7	so we both have to jump over it there you go 
Channel2		00:01:53.540	113.54	00:01:56.240	116.24	00:00:02.700	2.7	alright so and then yeah we have these levers that move the
Channel2		00:01:56.480	116.48	00:01:57.960	117.96	00:00:01.480	1.48	that move stuff around
Channel2		00:01:58.760	118.76	00:01:59.840	119.84	00:00:01.080	1.08	they stay still
Channel2		00:02:00.160	120.16	00:02:01.040	121.04	00:00:00.880	0.88	[laugh]
Channel2		00:02:01.360	121.36	00:02:06.880	126.88	00:00:05.520	5.52	we have buttons that do the same thing but the buttons don't stay still so when someone has to stay on it and press it, here i'll press this one
Channel2		00:02:07.760	127.76	00:02:10.800	130.8	00:00:03.040	3.04	press the first one and go for it, go on the
Channel2		00:02:11.600	131.6	00:02:12.220	132.22	00:00:00.620	0.62	yeah there you go
Channel2		00:02:14.000	134.0	00:02:15.240	135.24	00:00:01.240	1.24	then you go up
Channel2		00:02:19.280	139.28	00:02:20.040	140.04	00:00:00.760	0.76	there you go
Channel2		00:02:21.440	141.44	00:02:21.540	141.54	00:00:00.100	0.1	xx
Channel2		00:02:21.940	141.94	00:02:23.480	143.48	00:00:01.540	1.54	now if you get off yeah there
Channel2		00:02:26.980	146.98	00:02:27.140	147.14	00:00:00.160	0.16	[nl]
Channel2		00:02:27.360	147.36	00:02:27.680	147.68	00:00:00.320	0.32	-[care]ful
Channel2		00:02:29.060	149.06	00:02:30.220	150.22	00:00:01.160	1.16	yeah, you got it
Channel2		00:02:30.480	150.48	00:02:30.540	150.54	00:00:00.060	0.06	xx
Channel2		00:02:33.040	153.04	00:02:34.860	154.86	00:00:01.820	1.82	yeah it's the introductory level so
Channel2		00:02:35.180	155.18	00:02:35.680	155.68	00:00:00.500	0.5	[laugh] 
Channel2		00:02:36.140	156.14	00:02:37.120	157.12	00:00:00.980	0.98	they're supposed to be easy
Channel2		00:02:41.180	161.18	00:02:43.460	163.46	00:00:02.280	2.28	you know what [nl] it's not mario it's not mario stay still
Channel2		00:02:43.920	163.92	00:02:43.980	163.98	00:00:00.060	0.06	xx
Channel2		00:02:44.300	164.3	00:02:45.640	165.64	00:00:01.340	1.34	[laugh]
Channel2		00:02:46.280	166.28	00:02:47.020	167.02	00:00:00.740	0.74	ah yes
Channel2		00:02:47.440	167.44	00:02:48.540	168.54	00:00:01.100	1.1	we have the okay second one
Channel2		00:02:49.280	169.28	00:02:50.460	170.46	00:00:01.180	1.18	[nl] same idea
Channel2		00:02:50.720	170.72	00:02:50.900	170.9	00:00:00.180	0.18	xx
Channel2		00:02:59.700	179.7	00:03:00.700	180.7	00:00:01.000	1.0	[laugh]
Channel2		00:03:00.960	180.96	00:03:01.180	181.18	00:00:00.220	0.22	xx
Channel2		00:03:07.480	187.48	00:03:08.180	188.18	00:00:00.700	0.7	[laugh]
Channel2		00:03:08.540	188.54	00:03:08.700	188.7	00:00:00.160	0.16	xx
Channel2		00:03:09.800	189.8	00:03:11.040	191.04	00:00:01.240	1.24	[nl] almost
Channel2		00:03:13.920	193.92	00:03:16.620	196.62	00:00:02.700	2.7	there you go yeah go for it i'll hold it down the first -[time]
Channel2		00:03:18.840	198.84	00:03:20.200	200.2	00:00:01.360	1.36	[nl] i got it
Channel2		00:03:22.440	202.44	00:03:33.340	213.34	00:00:10.900	10.9	alright so these ledges are gonna turn if you stay on them too quick so just jump on th[[em] off really quick [laugh] yeah okay my bad I didn't say I didn't tell you about I didn't warn you about the green water there
Channel2		00:03:33.560	213.56	00:03:34.020	214.02	00:00:00.460	0.46	xx
Channel2		00:03:34.300	214.3	00:03:36.600	216.6	00:00:02.300	2.3	or mud i'm i'm not sure what it is
Channel2		00:03:41.580	221.58	00:03:41.640	221.64	00:00:00.060	0.06	xx
Channel2		00:03:43.380	223.38	00:03:44.560	224.56	00:00:01.180	1.18	yeah i'll hold it first
Channel2		00:03:45.960	225.96	00:03:46.680	226.68	00:00:00.720	0.72	[nl]
Channel2		00:03:48.940	228.94	00:03:50.840	230.84	00:00:01.900	1.9	careful with the green water [laugh]
Channel2		00:03:51.360	231.36	00:03:51.440	231.44	00:00:00.080	0.08	xx
Channel2		00:03:51.820	231.82	00:03:54.360	234.36	00:00:02.540	2.54	and careful with this cause if you stay on it too quick oh see it starts turning
Channel2		00:03:56.120	236.12	00:03:59.320	239.32	00:00:03.200	3.2	???? come on you can make it jump jump jump jump there you go
Channel2		00:04:00.100	240.1	00:04:02.700	242.7	00:00:02.600	2.6	alright try not to move it too much there you go didn't move it at all
Channel2		00:04:09.600	249.6	00:04:09.660	249.66	00:00:00.060	0.06	[nl]
Channel2		00:04:10.080	250.08	00:04:10.580	250.58	00:00:00.500	0.5	i'll go first
Channel2		00:04:10.900	250.9	00:04:11.660	251.66	00:00:00.760	0.76	[nl]
Channel2		00:04:13.060	253.06	00:04:13.700	253.7	00:00:00.640	0.64	there you go
Channel2		00:04:15.960	255.96	00:04:17.280	257.28	00:00:01.320	1.32	[nl]
Channel2		00:04:21.140	261.14	00:04:21.280	261.28	00:00:00.140	0.14	[nl]
Channel2		00:04:22.120	262.12	00:04:22.220	262.22	00:00:00.100	0.1	????
Channel2		00:04:22.860	262.86	00:04:23.500	263.5	00:00:00.640	0.64	there you go
Channel2		00:04:24.100	264.1	00:04:25.340	265.34	00:00:01.240	1.24	yeah it gets stuck sometimes
Channel2		00:04:28.680	268.68	00:04:29.100	269.1	00:00:00.420	0.42	next le-[vel]
Channel2		00:04:29.580	269.58	00:04:30.980	270.98	00:00:01.400	1.4	alright um
Channel2		00:04:33.620	273.62	00:04:34.520	274.52	00:00:00.900	0.9	okay yeah
Channel2		00:04:34.920	274.92	00:04:35.080	275.08	00:00:00.160	0.16	xx
Channel2		00:04:35.320	275.32	00:04:37.460	277.46	00:00:02.140	2.14	no here i'll push i'll push it down from the other side 
Channel2		00:04:38.920	278.92	00:04:39.020	279.02	00:00:00.100	0.1	xx
Channel2		00:04:40.380	280.38	00:04:43.360	283.36	00:00:02.980	2.98	and then looks like we have to get that lever in the top left
Channel2		00:04:43.640	283.64	00:04:45.420	285.42	00:00:01.780	1.78	oh here ah here we go
Channel2		00:04:48.140	288.14	00:04:48.680	288.68	00:00:00.540	0.54	there you go
Channel2		00:04:52.780	292.78	00:04:52.940	292.94	00:00:00.160	0.16	[nl]
Channel2		00:04:54.360	294.36	00:04:55.060	295.06	00:00:00.700	0.7	[laugh[
