WATER GIRL DISS		00:00:00.000	0.0	00:00:38.633	38.633	00:00:38.633	38.633	o
WATER GIRL DISS		00:01:22.179	82.179	00:01:25.679	85.679	00:00:03.500	3.5	ds
WATER GIRL DISS		00:01:28.903	88.903	00:01:33.503	93.503	00:00:04.600	4.6	dg
WATER GIRL DISS		00:01:35.282	95.282	00:01:37.248	97.248	00:00:01.966	1.966	dg
WATER GIRL DISS		00:01:42.580	102.58	00:01:43.780	103.78	00:00:01.200	1.2	dg
WATER GIRL DISS		00:01:50.346	110.346	00:01:52.746	112.746	00:00:02.400	2.4	dr
WATER GIRL DISS		00:02:10.355	130.355	00:02:13.288	133.288	00:00:02.933	2.933	ds
WATER GIRL DISS		00:02:34.000	154.0	00:02:35.600	155.6	00:00:01.600	1.6	ds
WATER GIRL DISS		00:02:58.925	178.925	00:03:00.875	180.875	00:00:01.950	1.95	ds
WATER GIRL DISS		00:03:15.975	195.975	00:03:18.475	198.475	00:00:02.500	2.5	p
WATER GIRL DISS		00:03:21.325	201.325	00:03:22.925	202.925	00:00:01.600	1.6	p
WATER GIRL DISS		00:03:46.925	226.925	00:03:48.325	228.325	00:00:01.400	1.4	ds
WATER GIRL DISS		00:03:49.200	229.2	00:03:51.000	231.0	00:00:01.800	1.8	ds
WATER GIRL DISS		00:04:06.675	246.675	00:04:08.875	248.875	00:00:02.200	2.2	ds
WATER GIRL DISS		00:04:18.625	258.625	00:04:20.225	260.225	00:00:01.600	1.6	ds
WATER GIRL DISS		00:04:22.450	262.45	00:04:25.350	265.35	00:00:02.900	2.9	ds
WATER GIRL DISS		00:04:28.625	268.625	00:04:31.925	271.925	00:00:03.300	3.3	ds
WATER GIRL DISS		00:04:38.750	278.75	00:04:42.000	282.0	00:00:03.250	3.25	p
WATER GIRL DISS		00:04:43.075	283.075	00:04:45.425	285.425	00:00:02.350	2.35	p
WATER GIRL DISS		00:04:50.650	290.65	00:04:52.000	292.0	00:00:01.350	1.35	ds
WATER GIRL DISS		00:05:38.575	338.575	00:05:41.325	341.325	00:00:02.750	2.75	p
WATER GIRL DISS		00:06:08.925	368.925	00:06:11.975	371.975	00:00:03.050	3.05	dr
WATER GIRL DISS		00:07:05.245	425.245	00:07:06.012	426.012	00:00:00.767	0.767	do
WATER GIRL DISS		00:07:18.426	438.426	00:07:19.426	439.426	00:00:01.000	1.0	do
WATER GIRL DISS		00:07:20.839	440.839	00:07:22.072	442.072	00:00:01.233	1.233	dr
WATER GIRL DISS		00:08:20.510	500.51	00:08:22.310	502.31	00:00:01.800	1.8	ds
WATER GIRL DISS		00:08:32.353	512.353	00:08:34.220	514.22	00:00:01.867	1.867	ds
WATER GIRL DISS		00:08:36.936	516.936	00:08:38.702	518.702	00:00:01.766	1.766	d
WATER GIRL DISS		00:08:48.836	528.836	00:08:50.803	530.803	00:00:01.967	1.967	do
WATER GIRL DISS		00:08:52.668	532.668	00:08:55.635	535.635	00:00:02.967	2.967	dr
WATER GIRL DISS		00:09:57.412	597.412	00:09:59.512	599.512	00:00:02.100	2.1	p
WATER GIRL DISS		00:10:14.569	614.569	00:10:15.636	615.636	00:00:01.067	1.067	p
WATER GIRL DISS		00:10:17.285	617.285	00:10:18.718	618.718	00:00:01.433	1.433	p
WATER GIRL DISS		00:10:29.870	629.87	00:10:30.704	630.704	00:00:00.834	0.834	p
WATER GIRL DISS		00:10:35.333	635.333	00:12:01.750	721.75	00:01:26.417	86.417	o
FIREBOY DISS		00:00:00.000	0.0	00:00:38.633	38.633	00:00:38.633	38.633	o
FIREBOY DISS		00:01:21.530	81.53	00:01:24.263	84.263	00:00:02.733	2.733	do
FIREBOY DISS		00:01:42.763	102.763	00:01:44.097	104.097	00:00:01.334	1.334	do
FIREBOY DISS		00:01:48.005	108.005	00:01:50.338	110.338	00:00:02.333	2.333	do
FIREBOY DISS		00:01:55.961	115.961	00:01:57.328	117.328	00:00:01.367	1.367	p
FIREBOY DISS		00:02:00.458	120.458	00:02:02.124	122.124	00:00:01.666	1.666	p
FIREBOY DISS		00:02:08.472	128.472	00:02:10.405	130.405	00:00:01.933	1.933	ds
FIREBOY DISS		00:02:46.325	166.325	00:02:47.575	167.575	00:00:01.250	1.25	ds
FIREBOY DISS		00:03:17.200	197.2	00:03:19.450	199.45	00:00:02.250	2.25	p
