default		00:00:15.220	15.22	00:00:15.320	15.32	00:00:00.100	0.1	
Channel2		00:00:00.000	0.0	00:00:00.640	0.64	00:00:00.640	0.64	xx
Channel2		00:00:00.900	0.9	00:00:01.240	1.24	00:00:00.340	0.34	xx
Channel2		00:00:03.820	3.82	00:00:04.640	4.64	00:00:00.820	0.82	record start
Channel2		00:00:07.040	7.04	00:00:07.420	7.42	00:00:00.380	0.38	alright
Channel2		00:00:07.920	7.92	00:00:10.540	10.54	00:00:02.620	2.62	today is nine twenty-nine, game number one
Channel2		00:00:10.760	10.76	00:00:11.600	11.6	00:00:00.840	0.84	synching media
Channel2		00:00:11.840	11.84	00:00:12.380	12.38	00:00:00.540	0.54	up
Channel2		00:00:15.200	15.2	00:00:15.740	15.74	00:00:00.540	0.54	up
Channel2		00:00:16.100	16.1	00:00:16.240	16.24	00:00:00.140	0.14	up
Channel2		00:00:16.760	16.76	00:00:18.500	18.5	00:00:01.740	1.74	alright, have you played this game before?
Channel2		00:00:19.300	19.3	00:00:23.220	23.22	00:00:03.920	3.92	alright, so you're going to be the lava boy, down there.  you're going to move with the arrow keys
Channel2		00:00:24.100	24.1	00:00:30.440	30.44	00:00:06.340	6.34	basically you can't touch what's opposite of you.  so if you're fire, so you can go into the fire, but you can't go into the water
Channel2		00:00:31.340	31.34	00:00:32.440	32.44	00:00:01.100	1.1	right there you can walk down
Channel2		00:00:35.920	35.92	00:00:39.520	39.52	00:00:03.600	3.6	and then this gree-[n]n, the green mud, is the, neither of us can touch it cause we
Channel2		00:00:39.800	39.8	00:00:41.780	41.78	00:00:01.980	1.98	if we, either of us touch it we both die
Channel2		00:00:42.260	42.26	00:00:42.920	42.92	00:00:00.660	0.66	xx
Channel2		00:00:43.680	43.68	00:00:44.700	44.7	00:00:01.020	1.02	[s]-o jump
Channel2		00:00:46.960	46.96	00:00:47.520	47.52	00:00:00.560	0.56	there you go
Channel2		00:00:49.400	49.4	00:00:51.600	51.6	00:00:02.200	2.2	yeah, these are the, these are the introductory levels
Channel2		00:00:58.160	58.16	00:01:00.440	60.44	00:00:02.280	2.28	alright, need you to push the button, so the
