Channel2		00:00:00.000	0.0	00:00:01.100	1.1	00:00:01.100	1.1	xx
Channel2		00:00:01.320	1.32	00:00:06.980	6.98	00:00:05.660	5.66	there we go uh October eight twelve fourteen game number twenty
Channel2		00:00:07.480	7.48	00:00:07.540	7.54	00:00:00.060	0.06	xx
Channel2		00:00:08.180	8.18	00:00:08.620	8.62	00:00:00.440	0.44	we sync
Channel2		00:00:08.920	8.92	00:00:11.340	11.34	00:00:02.420	2.42	with up up up
Channel2		00:00:11.600	11.6	00:00:29.160	29.16	00:00:17.560	17.56	okay hello hi what's your name man, Antonio alright hey Antonio have you played this game before, no alright it's called fire boy and water boy and you basically have an option and i guess you wanna be fire boy already [laugh] alright so what we have to do is get to those doors in the top right you see them?
Channel2		00:00:29.680	29.68	00:00:36.740	36.74	00:00:07.060	7.06	yeah so we have to get to those but see since you're fire boy you could walk through the red water but you can't touch the blue water or else you'll die
Channel2		00:00:37.120	37.12	00:00:38.440	38.44	00:00:01.320	1.32	so you have to jump over the blue one wa-[ter]
Channel2		00:00:38.700	38.7	00:00:41.280	41.28	00:00:02.580	2.58	and since i'm water girl i have to do the opposite
Channel2		00:00:44.580	44.58	00:00:47.600	47.6	00:00:03.020	3.02	and then neither of us can touch this green water so we both have to jump over it
Channel2		00:00:48.640	48.64	00:00:49.000	49.0	00:00:00.360	0.36	there you go
Channel2		00:00:50.700	50.7	00:00:55.760	55.76	00:00:05.060	5.06	so we have these levers that we could actually like push so it moves stuff in the in the stage
Channel2		00:00:56.180	56.18	00:00:56.320	56.32	00:00:00.140	0.14	xx
Channel2		00:00:56.740	56.74	00:01:01.200	61.2	00:00:04.460	4.46	and then the levers stay still cause then we also have these buttons that don't stay still like someone has to stay 
Channel2		00:01:01.580	61.58	00:01:01.680	61.68	00:00:00.100	0.1	[nl]
Channel2		00:01:01.980	61.98	00:01:03.340	63.34	00:00:01.360	1.36	uh pushing it right
Channel2		00:01:03.700	63.7	00:01:06.580	66.58	00:00:02.880	2.88	yeah go for it i'll push the button for you
Channel2		00:01:06.980	66.98	00:01:07.060	67.06	00:00:00.080	0.08	xx
Channel2		00:01:07.760	67.76	00:01:07.820	67.82	00:00:00.060	0.06	xx
Channel2		00:01:08.660	68.66	00:01:11.020	71.02	00:00:02.360	2.36	no yeah that's a blue yeah i get the blue gem and then then yeah
Channel2		00:01:11.500	71.5	00:01:11.580	71.58	00:00:00.080	0.08	xx
Channel2		00:01:13.080	73.08	00:01:13.440	73.44	00:00:00.360	0.36	xx
Channel2		00:01:14.240	74.24	00:01:15.980	75.98	00:00:01.740	1.74	yeah there you go yeah you got it
Channel2		00:01:16.280	76.28	00:01:17.220	77.22	00:00:00.940	0.94	xx
Channel2		00:01:17.760	77.76	00:01:17.840	77.84	00:00:00.080	0.08	xx
Channel2		00:01:18.620	78.62	00:01:19.020	79.02	00:00:00.400	0.4	xx
Channel2		00:01:19.240	79.24	00:01:19.320	79.32	00:00:00.080	0.08	xx
Channel2		00:01:19.620	79.62	00:01:19.720	79.72	00:00:00.100	0.1	xx
Channel2		00:01:22.120	82.12	00:01:22.780	82.78	00:00:00.660	0.66	xx
Channel2		00:01:23.220	83.22	00:01:24.600	84.6	00:00:01.380	1.38	and yeah just
Channel2		00:01:24.880	84.88	00:01:27.300	87.3	00:00:02.420	2.42	we'll try to get all the diamonds so we can get a better score
Channel2		00:01:27.800	87.8	00:01:27.860	87.86	00:00:00.060	0.06	xx
Channel2		00:01:29.440	89.44	00:01:29.560	89.56	00:00:00.120	0.12	xx
Channel2		00:01:30.700	90.7	00:01:30.820	90.82	00:00:00.120	0.12	xx
Channel2		00:01:31.780	91.78	00:01:32.440	92.44	00:00:00.660	0.66	there you go
Channel2		00:01:33.300	93.3	00:01:33.420	93.42	00:00:00.120	0.12	xx
Channel2		00:01:33.980	93.98	00:01:34.100	94.1	00:00:00.120	0.12	xx
Channel2		00:01:34.560	94.56	00:01:35.220	95.22	00:00:00.660	0.66	xx
Channel2		00:01:36.180	96.18	00:01:39.640	99.64	00:00:03.460	3.46	nah we don't have to finish at the same timing [nl] one of us can wait for the other
Channel2		00:01:40.220	100.22	00:01:40.340	100.34	00:00:00.120	0.12	xx
